Chemical_name	CAS_number	InChIKey	Screening_method	Class_1	Class_2	Class_3	MoA_broad	MoA_specific	Molecular_target	Matrix	Sites	MDL	Quant	units
Triadimenol	55219-65-3	BAZVSMNPJJMILC-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	azole	Sterol biosynthesis inhibition, Endocrine	Gibberellin biosynthesis inhibition, C14-demethylase inhibition	C14-demethylase (erg11/cyp51)	Sediment	Q_T	1	1526.4	ng/g
4,4'-DDE	72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Sediment	Q_M	3.6	607.6	ng/g
4,4'-DDE	72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Sediment	Q_O	3.6	150.2	ng/g
4,4'-DDE	72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Sediment	Q_R	3.6	1610.2	ng/g
4,4'-DDE	72-55-9	UCNVFOCBFJOQAL-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive, Endocrine	GABA-gated chloride channel antagonist, Androgen receptor antagonist, Diphenyl sodium channel modulation	GABA-gated chloride channels, Androgen receptor, Diphenyl sodium channel	Sediment	Q_T	3.6	547.8	ng/g
4,4'-DDD	72-54-8	AHJKRLASYNVKDZ-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive	Sodium channel modulator	Sodium channels	Sediment	Q_M	10.2	554.4	ng/g
4,4'-DDD	72-54-8	AHJKRLASYNVKDZ-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive	Sodium channel modulator	Sodium channels	Sediment	Q_R	10.2	451.4	ng/g
4,4'-DDD	72-54-8	AHJKRLASYNVKDZ-UHFFFAOYSA-N	GC-HRMS	POP	insecticide	organochlorine	Neuroactive	Sodium channel modulator	Sodium channels	Sediment	Q_T	10.2	596.2	ng/g
(Benzothiazol-2-ylthio)methyl thiocyanate	21564-17-0	TUBQDCKAWGHZPF-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Citric acid cycle inhibition	Flavoenzymes 	Sediment	Q_M	0.5	295.061	ng/g
(Benzothiazol-2-ylthio)methyl thiocyanate	21564-17-0	TUBQDCKAWGHZPF-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Citric acid cycle inhibition	Flavoenzymes 	Sediment	Q_O	0.5	726.6786	ng/g
(Benzothiazol-2-ylthio)methyl thiocyanate	21564-17-0	TUBQDCKAWGHZPF-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Citric acid cycle inhibition	Flavoenzymes 	Sediment	Q_R	0.5	18.5216	ng/g
(Benzothiazol-2-ylthio)methyl thiocyanate	21564-17-0	TUBQDCKAWGHZPF-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Citric acid cycle inhibition	Flavoenzymes 	Sediment	Q_T	0.5	377.4614	ng/g
Benz(a)anthracene	56-55-3	DXBHBZVCASKNBY-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	DNA strand breakage, AhR agonist	DNA, Aryl hydrocarbon receptor (AhR)	Sediment	Q_M	34.1	3688.4	ng/g
Benz(a)anthracene	56-55-3	DXBHBZVCASKNBY-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	DNA strand breakage, AhR agonist	DNA, Aryl hydrocarbon receptor (AhR)	Sediment	Q_O	34.1	8490.8	ng/g
Benz(a)anthracene	56-55-3	DXBHBZVCASKNBY-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	DNA strand breakage, AhR agonist	DNA, Aryl hydrocarbon receptor (AhR)	Sediment	Q_R	34.1	10803.4	ng/g
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Sediment	Q_M	25	3.108	ng/g
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Sediment	Q_O	25	7157	ng/g
Chrysene	218-01-9	WDECIBYCCFPHNR-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	4-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Sediment	Q_R	25	7831.6	ng/g
Benzo(b)fluoranthene	205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Sediment	Q_M	18	4884.2	ng/g
Benzo(b)fluoranthene	205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Sediment	Q_O	18	12681.2	ng/g
Benzo(b)fluoranthene	205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Sediment	Q_R	18	28.948	ng/g
Benzo(b)fluoranthene	205-99-2	FTOVXSOBNPWTSH-UHFFFAOYSA-N	GC-HRMS	PAH	Parent PAH	5-ring PAH	Nucleic acid damage	AhR agonist	Aryl hydrocarbon receptor (AhR)	Sediment	Q_T	18	6999.2	ng/g
2,4-Dichlorobenzoic acid	50-84-0	ATCRIUVQKHMXSH-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	tetronic acid	unknown	n/a	n/a	Sediment	Q_M	0.5	2580.8	ng/g
2,4-Dichlorobenzoic acid	50-84-0	ATCRIUVQKHMXSH-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	tetronic acid	unknown	n/a	n/a	Sediment	Q_O	0.5	2512.4	ng/g
2,4-Dichlorobenzoic acid	50-84-0	ATCRIUVQKHMXSH-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	tetronic acid	unknown	n/a	n/a	Sediment	Q_R	0.5	3163.6	ng/g
2,4-Dichlorobenzoic acid	50-84-0	ATCRIUVQKHMXSH-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	tetronic acid	unknown	n/a	n/a	Sediment	Q_T	0.5	2440.6	ng/g
Isophorone	78-59-1	HJOVHMDZYOCNQW-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	isophorone	unknown	n/a	n/a	Sediment	Q_M	0.5	390.6504	ng/g
Isophorone	78-59-1	HJOVHMDZYOCNQW-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	isophorone	unknown	n/a	n/a	Sediment	Q_O	0.5	255.8238	ng/g
Isophorone	78-59-1	HJOVHMDZYOCNQW-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	isophorone	unknown	n/a	n/a	Sediment	Q_R	0.5	3649.3188	ng/g
Isophorone	78-59-1	HJOVHMDZYOCNQW-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	isophorone	unknown	n/a	n/a	Sediment	Q_T	0.5	4098.6636	ng/g
Dioctyldiphenylamine	101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Sediment	Q_M	5.2	3101.6	ng/g
Dioctyldiphenylamine	101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Sediment	Q_O	5.2	3089.4	ng/g
Dioctyldiphenylamine	101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Sediment	Q_R	5.2	3208.2	ng/g
Dioctyldiphenylamine	101-67-7	QAPVYZRWKDXNDK-UHFFFAOYSA-N	GC-HRMS	polymer additive	antioxidant	amine antioxidant	unknown	n/a	n/a	Sediment	Q_T	5.2	3814.4	ng/g
2-Amino-3,8-dimethylimidazo-[4,5-f]quinoxaline (MeIQx)	77500-04-0	DVCCCQNKIYNAKB-UHFFFAOYSA-N	LC-HRMS	food and beverage	food toxicant	heterocyclic aromatic amine	Nucleic acid damage	DNA adduct formation	DNA	Sediment	Q_O	0.5	0.541	ng/g
2-Amino-3,8-dimethylimidazo-[4,5-f]quinoxaline (MeIQx)	77500-04-0	DVCCCQNKIYNAKB-UHFFFAOYSA-N	LC-HRMS	food and beverage	food toxicant	heterocyclic aromatic amine	Nucleic acid damage	DNA adduct formation	DNA	Sediment	Q_R	0.5	0.6838	ng/g
2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine (PhIP)	105650-23-5	UQVKZNNCIHJZLS-UHFFFAOYSA-N	LC-HRMS	food and beverage	food toxicant	heterocyclic aromatic amine	Nucleic acid damage	DNA adduct formation	DNA	Sediment	Q_M	0.5	0.4966	ng/g
2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine (PhIP)	105650-23-5	UQVKZNNCIHJZLS-UHFFFAOYSA-N	LC-HRMS	food and beverage	food toxicant	heterocyclic aromatic amine	Nucleic acid damage	DNA adduct formation	DNA	Sediment	Q_T	0.5	0.5398	ng/g
6:2 fluorotelomer sulfonic acid	27619-97-2	VIONGDJUYAYOPU-UHFFFAOYSA-N	LC-HRMS	PFAS	Fluorotelomer acid	Fluorotelomer sulfonic acid	unknown	n/a	n/a	Sediment	Q_M	1	1237.6	ng/g
6:2 fluorotelomer sulfonic acid	27619-97-2	VIONGDJUYAYOPU-UHFFFAOYSA-N	LC-HRMS	PFAS	Fluorotelomer acid	Fluorotelomer sulfonic acid	unknown	n/a	n/a	Sediment	Q_O	1	1218.4	ng/g
6:2 fluorotelomer sulfonic acid	27619-97-2	VIONGDJUYAYOPU-UHFFFAOYSA-N	LC-HRMS	PFAS	Fluorotelomer acid	Fluorotelomer sulfonic acid	unknown	n/a	n/a	Sediment	Q_R	1	1424.2	ng/g
6:2 fluorotelomer sulfonic acid	27619-97-2	VIONGDJUYAYOPU-UHFFFAOYSA-N	LC-HRMS	PFAS	Fluorotelomer acid	Fluorotelomer sulfonic acid	unknown	n/a	n/a	Sediment	Q_T	1	1220.4	ng/g
Metobromuron	3060-89-7	WLFDQEVORAMCIM-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	phenylurea	Photosynthesis inhibition	Photosystem II inhibition	Photosystem II	Sediment	Q_O	0.5	1.3774	ng/g
Fenofibrate	49562-28-9	YMTINGFKWWXKFG-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	lipid-lowering	fibrate	Lipid metabolism	PPAR agonist	Peroxisome proliferator-activated receptor (PPAR) alpha	Sediment	Q_M	5	0.133	ng/g
Fenofibrate	49562-28-9	YMTINGFKWWXKFG-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	lipid-lowering	fibrate	Lipid metabolism	PPAR agonist	Peroxisome proliferator-activated receptor (PPAR) alpha	Sediment	Q_O	5	0.0742	ng/g
Fenofibrate	49562-28-9	YMTINGFKWWXKFG-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	lipid-lowering	fibrate	Lipid metabolism	PPAR agonist	Peroxisome proliferator-activated receptor (PPAR) alpha	Sediment	Q_R	5	0.0516	ng/g
Fenofibrate	49562-28-9	YMTINGFKWWXKFG-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	lipid-lowering	fibrate	Lipid metabolism	PPAR agonist	Peroxisome proliferator-activated receptor (PPAR) alpha	Sediment	Q_T	5	0.0772	ng/g
Losartan	114798-26-4	PSIFNNKUMBGKDQ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Sediment	Q_M	2	1357	ng/g
Losartan	114798-26-4	PSIFNNKUMBGKDQ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Sediment	Q_O	2	2370.4	ng/g
Losartan	114798-26-4	PSIFNNKUMBGKDQ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Sediment	Q_R	2	5.118	ng/g
Losartan	114798-26-4	PSIFNNKUMBGKDQ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Sediment	Q_T	2	1483.8	ng/g
Aldosterone	52-39-1	PQSUYGKTWSAVDQ-ZVIOFETBSA-N	LC-HRMS	natural compound	steroid	mineralcorticoid	Endocrine	Mineralocorticoid receptor agonist	Mineralocorticoid receptor, Glucocorticoid receptor	Sediment	Q_M	0.5	22.062	ng/g
Aldosterone	52-39-1	PQSUYGKTWSAVDQ-ZVIOFETBSA-N	LC-HRMS	natural compound	steroid	mineralcorticoid	Endocrine	Mineralocorticoid receptor agonist	Mineralocorticoid receptor, Glucocorticoid receptor	Sediment	Q_O	0.5	23.5396	ng/g
Aldosterone	52-39-1	PQSUYGKTWSAVDQ-ZVIOFETBSA-N	LC-HRMS	natural compound	steroid	mineralcorticoid	Endocrine	Mineralocorticoid receptor agonist	Mineralocorticoid receptor, Glucocorticoid receptor	Sediment	Q_R	0.5	36.3672	ng/g
Aldosterone	52-39-1	PQSUYGKTWSAVDQ-ZVIOFETBSA-N	LC-HRMS	natural compound	steroid	mineralcorticoid	Endocrine	Mineralocorticoid receptor agonist	Mineralocorticoid receptor, Glucocorticoid receptor	Sediment	Q_T	0.5	22.0548	ng/g
Terbinafine	91161-71-6	DOMXUEMWDBAQBQ-WEVVVXLNSA-N	LC-HRMS	pharmaceutical	antifungal	other	Sterol biosynthesis inhibition	Squalene monooxygenase inhibition	Squalene monooxygenase	Sediment	Q_M	15	0.0958	ng/g
Terbinafine	91161-71-6	DOMXUEMWDBAQBQ-WEVVVXLNSA-N	LC-HRMS	pharmaceutical	antifungal	other	Sterol biosynthesis inhibition	Squalene monooxygenase inhibition	Squalene monooxygenase	Sediment	Q_O	15	0.0808	ng/g
Terbinafine	91161-71-6	DOMXUEMWDBAQBQ-WEVVVXLNSA-N	LC-HRMS	pharmaceutical	antifungal	other	Sterol biosynthesis inhibition	Squalene monooxygenase inhibition	Squalene monooxygenase	Sediment	Q_R	15	0.1176	ng/g
Terbinafine	91161-71-6	DOMXUEMWDBAQBQ-WEVVVXLNSA-N	LC-HRMS	pharmaceutical	antifungal	other	Sterol biosynthesis inhibition	Squalene monooxygenase inhibition	Squalene monooxygenase	Sediment	Q_T	15	0.11	ng/g
Clopidogrel	113665-84-2	GKTWGGQPFAXNFI-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antirhombotic	platelet aggregation inhibitor	Cardiovascular system	P2Y12 ADP receptor antagonist	P2Y12 ADP receptor	Sediment	Q_M	1	0.0888	ng/g
Clopidogrel	113665-84-2	GKTWGGQPFAXNFI-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antirhombotic	platelet aggregation inhibitor	Cardiovascular system	P2Y12 ADP receptor antagonist	P2Y12 ADP receptor	Sediment	Q_O	1	0.17	ng/g
Clopidogrel	113665-84-2	GKTWGGQPFAXNFI-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antirhombotic	platelet aggregation inhibitor	Cardiovascular system	P2Y12 ADP receptor antagonist	P2Y12 ADP receptor	Sediment	Q_R	1	0.0576	ng/g
Clopidogrel	113665-84-2	GKTWGGQPFAXNFI-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antirhombotic	platelet aggregation inhibitor	Cardiovascular system	P2Y12 ADP receptor antagonist	P2Y12 ADP receptor	Sediment	Q_T	1	0.1412	ng/g
Benalaxyl	71626-11-4	CJPQIRJHIZUAQP-INIZCTEOSA-N	LC-HRMS	pesticide	fungicide	acylalanine	Nucleic acid biosynthesis inhibition	RNA polymerase I inhibition	RNA polymerase I	Sediment	Q_M	2	0.0386	ng/g
Benalaxyl	71626-11-4	CJPQIRJHIZUAQP-INIZCTEOSA-N	LC-HRMS	pesticide	fungicide	acylalanine	Nucleic acid biosynthesis inhibition	RNA polymerase I inhibition	RNA polymerase I	Sediment	Q_O	2	0.0514	ng/g
Benalaxyl	71626-11-4	CJPQIRJHIZUAQP-INIZCTEOSA-N	LC-HRMS	pesticide	fungicide	acylalanine	Nucleic acid biosynthesis inhibition	RNA polymerase I inhibition	RNA polymerase I	Sediment	Q_R	2	0.1682	ng/g
Benalaxyl	71626-11-4	CJPQIRJHIZUAQP-INIZCTEOSA-N	LC-HRMS	pesticide	fungicide	acylalanine	Nucleic acid biosynthesis inhibition	RNA polymerase I inhibition	RNA polymerase I	Sediment	Q_T	2	0.0398	ng/g
Dihydrotestosterone	521-18-6	NVKAWKQGWWIWPM-ABEVXSGRSA-N	LC-HRMS	natural compound	steroid	androgen	Endocrine	Androgen receptor agonist	Androgen receptor	Sediment	Q_M	5	145.468	ng/g
Dihydrotestosterone	521-18-6	NVKAWKQGWWIWPM-ABEVXSGRSA-N	LC-HRMS	natural compound	steroid	androgen	Endocrine	Androgen receptor agonist	Androgen receptor	Sediment	Q_O	5	38.0224	ng/g
Dihydrotestosterone	521-18-6	NVKAWKQGWWIWPM-ABEVXSGRSA-N	LC-HRMS	natural compound	steroid	androgen	Endocrine	Androgen receptor agonist	Androgen receptor	Sediment	Q_R	5	108.2204	ng/g
Dihydrotestosterone	521-18-6	NVKAWKQGWWIWPM-ABEVXSGRSA-N	LC-HRMS	natural compound	steroid	androgen	Endocrine	Androgen receptor agonist	Androgen receptor	Sediment	Q_T	5	79.9504	ng/g
Norgestrel	6533-00-2	WWYNJERNGUHSAO-CULCCENASA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist	Progesterone receptor, Estrogen receptor	Sediment	Q_M	1	1.484	ng/g
Norgestrel	6533-00-2	WWYNJERNGUHSAO-CULCCENASA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist	Progesterone receptor, Estrogen receptor	Sediment	Q_O	1	3.6314	ng/g
Norgestrel	6533-00-2	WWYNJERNGUHSAO-CULCCENASA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist	Progesterone receptor, Estrogen receptor	Sediment	Q_R	1	7.8276	ng/g
Norgestrel	6533-00-2	WWYNJERNGUHSAO-CULCCENASA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist	Progesterone receptor, Estrogen receptor	Sediment	Q_T	1	2.0626	ng/g
Pentoxifylline	6493-05-6	BYPFEZZEUUWMEJ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	vasodilator	purine	Cardiovascular system, Neuromuscular system	Phosphodiesterase inhibition, Adenosine receptor agonist	Adenosine receptor A2a, Phosphodiesterase	Sediment	Q_O	2	0.118	ng/g
Pentoxifylline	6493-05-6	BYPFEZZEUUWMEJ-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	vasodilator	purine	Cardiovascular system, Neuromuscular system	Phosphodiesterase inhibition, Adenosine receptor agonist	Adenosine receptor A2a, Phosphodiesterase	Sediment	Q_T	2	0.0864	ng/g
Exemestane	107868-30-4	BFYIZQONLCFLEV-DAELLWKTSA-N	LC-HRMS	pharmaceutical	steroid	aromatase inhibitor	Endocrine	Aromatase inhibition	Aromatase	Sediment	Q_M	1	15478.4	ng/g
Exemestane	107868-30-4	BFYIZQONLCFLEV-DAELLWKTSA-N	LC-HRMS	pharmaceutical	steroid	aromatase inhibitor	Endocrine	Aromatase inhibition	Aromatase	Sediment	Q_R	1	58.116	ng/g
Exemestane	107868-30-4	BFYIZQONLCFLEV-DAELLWKTSA-N	LC-HRMS	pharmaceutical	steroid	aromatase inhibitor	Endocrine	Aromatase inhibition	Aromatase	Sediment	Q_T	1	22927.2	ng/g
Medroxyprogesterone	520-85-4	FRQMUZJSZHZSGN-HBNHAYAOSA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist, Estrogen receptor agonist	Progesterone receptor, Estrogen receptor alpha	Sediment	Q_M	1	2.6294	ng/g
Medroxyprogesterone	520-85-4	FRQMUZJSZHZSGN-HBNHAYAOSA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist, Estrogen receptor agonist	Progesterone receptor, Estrogen receptor alpha	Sediment	Q_O	1	4.2966	ng/g
Medroxyprogesterone	520-85-4	FRQMUZJSZHZSGN-HBNHAYAOSA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist, Estrogen receptor agonist	Progesterone receptor, Estrogen receptor alpha	Sediment	Q_R	1	8.3372	ng/g
Medroxyprogesterone	520-85-4	FRQMUZJSZHZSGN-HBNHAYAOSA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist, Estrogen receptor agonist	Progesterone receptor, Estrogen receptor alpha	Sediment	Q_T	1	2.799	ng/g
Gestoden	60282-87-3	SIGSPDASOTUPFS-XUDSTZEESA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist	Progesterone receptor	Sediment	Q_O	1	1.8282	ng/g
Gestoden	60282-87-3	SIGSPDASOTUPFS-XUDSTZEESA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist	Progesterone receptor	Sediment	Q_R	1	11.6912	ng/g
Gestoden	60282-87-3	SIGSPDASOTUPFS-XUDSTZEESA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist	Progesterone receptor	Sediment	Q_T	1	3.8194	ng/g
Drospirenone	67392-87-4	METQSPRSQINEEU-HXCATZOESA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist, Mineralocorticoid receptor antagonist, Androgen receptor antagonist	Progesterone receptor, Mineralocorticoid receptor, Androgen receptor	Sediment	Q_R	1	17.597	ng/g
Drospirenone	67392-87-4	METQSPRSQINEEU-HXCATZOESA-N	LC-HRMS	pharmaceutical	steroid	progestagen	Endocrine	Progesterone receptor agonist, Mineralocorticoid receptor antagonist, Androgen receptor antagonist	Progesterone receptor, Mineralocorticoid receptor, Androgen receptor	Sediment	Q_T	1	3.287	ng/g
Hydrocortisone	50-23-7	JYGXADMDTFJGBT-VWUMJDOOSA-N	LC-HRMS	natural compound	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist, Annexin agonist	Glucocorticoid receptor, Annexin A1	Sediment	Q_M	2.5	10.79	ng/g
Hydrocortisone	50-23-7	JYGXADMDTFJGBT-VWUMJDOOSA-N	LC-HRMS	natural compound	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist, Annexin agonist	Glucocorticoid receptor, Annexin A1	Sediment	Q_O	2.5	10.338	ng/g
Hydrocortisone	50-23-7	JYGXADMDTFJGBT-VWUMJDOOSA-N	LC-HRMS	natural compound	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist, Annexin agonist	Glucocorticoid receptor, Annexin A1	Sediment	Q_R	2.5	37.5478	ng/g
Hydrocortisone	50-23-7	JYGXADMDTFJGBT-VWUMJDOOSA-N	LC-HRMS	natural compound	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist, Annexin agonist	Glucocorticoid receptor, Annexin A1	Sediment	Q_T	2.5	15.6282	ng/g
Prednisone	53-03-2	XOFYZVNMUHMLCC-ZPOLXVRWSA-N	LC-HRMS	pharmaceutical	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist	Glucocorticoid receptor	Sediment	Q_M	1	12.686	ng/g
Prednisone	53-03-2	XOFYZVNMUHMLCC-ZPOLXVRWSA-N	LC-HRMS	pharmaceutical	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist	Glucocorticoid receptor	Sediment	Q_O	1	8.1358	ng/g
Prednisone	53-03-2	XOFYZVNMUHMLCC-ZPOLXVRWSA-N	LC-HRMS	pharmaceutical	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist	Glucocorticoid receptor	Sediment	Q_R	1	11.4502	ng/g
Prednisone	53-03-2	XOFYZVNMUHMLCC-ZPOLXVRWSA-N	LC-HRMS	pharmaceutical	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist	Glucocorticoid receptor	Sediment	Q_T	1	25.516	ng/g
Budesonide	51333-22-3	VOVIALXJUBGFJZ-VXKMTNQYSA-N	LC-HRMS	pharmaceutical	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist	Glucocorticoid receptor	Sediment	Q_M	0.5	14.0242	ng/g
Budesonide	51333-22-3	VOVIALXJUBGFJZ-VXKMTNQYSA-N	LC-HRMS	pharmaceutical	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist	Glucocorticoid receptor	Sediment	Q_O	0.5	4.9962	ng/g
Budesonide	51333-22-3	VOVIALXJUBGFJZ-VXKMTNQYSA-N	LC-HRMS	pharmaceutical	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist	Glucocorticoid receptor	Sediment	Q_R	0.5	39.153	ng/g
Budesonide	51333-22-3	VOVIALXJUBGFJZ-VXKMTNQYSA-N	LC-HRMS	pharmaceutical	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist	Glucocorticoid receptor	Sediment	Q_T	0.5	22.604	ng/g
6alpha Methylprednisolone	83-43-2	VHRSUDSXCMQTMA-PJHHCJLFSA-N	LC-HRMS	pharmaceutical	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist	Glucocorticoid receptor	Sediment	Q_M	0.5	14.9608	ng/g
6alpha Methylprednisolone	83-43-2	VHRSUDSXCMQTMA-PJHHCJLFSA-N	LC-HRMS	pharmaceutical	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist	Glucocorticoid receptor	Sediment	Q_O	0.5	15.7588	ng/g
6alpha Methylprednisolone	83-43-2	VHRSUDSXCMQTMA-PJHHCJLFSA-N	LC-HRMS	pharmaceutical	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist	Glucocorticoid receptor	Sediment	Q_R	0.5	60.8536	ng/g
6alpha Methylprednisolone	83-43-2	VHRSUDSXCMQTMA-PJHHCJLFSA-N	LC-HRMS	pharmaceutical	steroid	Glucocorticoid	Endocrine	Glucocorticoid receptor agonist	Glucocorticoid receptor	Sediment	Q_T	0.5	7.3768	ng/g
